Id,Expected
54ba59c7de13a35276a476420655433a_1,522696 20 523976 20 525256 20 526536 20 527806 40 529086 40 530366 40 531646 40 532921 55 534201 55 535481 55 536761 55 538036 60 539316 60 540596 60 541876 60 543151 70 544431 70 545711 70 546991 70 548271 70 549551 70 550831 70 552111 75 553391 75 554671 75 555951 75 557231 75 558511 75 559791 75 561071 75 562351 75 563631 75 564911 75 566191 75 567471 75 568751 75 570031 75 571311 75 572591 75 573871 75 575151 75 576426 85 577706 85 578986 85 580266 85 581546 85 582826 85 584106 85 585386 85 586666 85 587946 85 589226 85 590506 85 591786 85 593066 85 594346 85 595626 85 596906 85 598186 85 599466 85 600746 85 602026 85 603306 85 604586 85 605866 85 607146 85 608426 85 609706 85 610986 85 612266 85 613546 85 614826 85 616106 85 617386 85 618666 85 619946 85 621226 85 622506 85 623786 85 625066 85 626346 85 627626 85 628906 85 630186 85 631466 85 632746 85 634026 85 635306 85 636586 85 637866 85 639146 85 640426 85 641706 85 642986 85 644266 85 645551 80 646831 80 648111 80 649391 80 650671 80 651951 80 653231 80 654511 80 655791 80 657071 80 658351 80 659631 75 660911 75 662191 75 663471 75 664751 75 666031 75 667311 75 668591 75 669871 75 671151 75 672431 75 673711 75 674996 70 676276 70 677556 70 678836 70 680116 70 681396 70 682676 70 683956 65 685236 65 686516 65 687796 65 689081 60 690361 60 691641 60 692921 60 694201 60 695481 60 696761 60 698041 60 699321 60 700601 60 701881 60 703161 60 704446 55 705726 55 707006 55 708286 55 709566 55 710846 55 712126 55 713406 55 714686 55 715966 55 717246 55 718531 50 719811 50 721091 50 722371 50 723651 50 724931 50 726211 50 727491 50 728776 45 730056 45 731336 45 732621 40 733901 40 735181 40 736461 40 737741 40 739021 40 740301 40 741581 40 742866 30 744146 30 745426 30 746706 30 747991 25 749271 25 750551 25 751831 25 753116 20 754396 20 755676 20 756956 20
13dd311a65d2b46d0a6085835c525af6_0,657581 30 657631 20 658861 30 658911 20 660141 30 660191 20 661421 30 661471 20 662681 105 663961 105 665241 105 666521 105 667786 125 669066 125 670346 125 671611 145 672891 145 674171 145 675451 145 676726 160 678006 160 679286 160 680566 160 681836 175 683116 175 684396 175 685676 175 686956 180 688236 180 689516 180 690791 230 692071 230 693351 230 694631 230 695906 240 697186 240 698466 240 699746 240 701026 250 702306 250 703586 250 704866 250 706141 260 707421 260 708701 260 709981 265 711261 265 712541 265 713821 265 715101 270 716381 270 717661 270 718941 270 720216 280 721496 280 722776 280 724056 280 725336 285 726616 285 727896 285 729176 290 730456 290 731736 290 733016 290 734296 295 735576 295 736856 295 738136 295 739416 295 740696 295 741976 295 743256 295 744536 295 745816 295 747096 295 748376 300 749656 300 750936 300 752216 300 753496 300 754776 300 756056 300 757336 300 758616 300 759896 300 761176 300 762456 300 763736 275 764016 20 765016 275 765296 20 766296 275 766576 20 767576 275 767866 5 768856 275 769146 5 770136 275 770426 5 771416 275 771706 5 772696 275 773976 275 775256 275 776536 275 777816 275 779096 275 780376 275 781656 275 782941 270 784221 270 785501 270 786781 270 788061 270 789341 270 790621 270 791906 265 793186 265 794466 265 795746 265 797031 260 798311 260 799591 260 800871 260 802156 260 803436 260 804716 260 805996 260 807276 260 808556 260 809836 260 811121 255 812401 255 813681 255 814961 255 816246 255 817526 255 818806 255 820086 255 821371 250 822651 250 823931 250 825216 245 826496 245 827776 245 829056 245 830341 240 831621 240 832901 240 834181 240 835461 240 836741 240 838021 240 839301 240 840586 235 841866 235 843146 235 844426 235 845706 235 846986 235 848266 235 849551 230 850831 230 852111 230 853391 230 854676 220 855956 220 857236 220 858516 220 859801 215 861081 215 862361 215 863646 210 864926 210 866206 210 867486 210 868771 205 870051 205 871331 205 872611 205 873891 200 875171 200 876451 200 877731 200 879021 190 880301 190 881581 190 882866 185 884146 185 885426 185 886706 185 887991 175 889271 175 890551 175 891831 175 893116 170 894396 170 895676 170 896956 170 898246 155 899526 155 900806 155 902101 15 902121 115 903381 15 903401 115 904661 15 904681 115 905941 15 905961 115 907256 95 908536 95 909816 95 911096 95 912381 85 913661 85 914941 85 916221 85 917506 75 918786 75 920066 75 921356 55 922636 55 923916 55 925196 55
13dd311a65d2b46d0a6085835c525af6_1,417951 35 419231 35 420511 35 421791 35 423061 50 424341 50 425621 50 426891 60 428171 60 429451 60 430731 60 432006 70 433286 70 434566 70 435846 70 437121 75 438401 75 439681 75 440961 75 442236 85 443516 85 444796 85 446071 65 446141 20 447351 65 447421 20 448631 65 448701 20 449911 65 449981 20 451186 70 451266 15 452466 70 452546 15 453746 70 453826 15 455026 70 455106 15 456306 70 456386 15 457586 70 457666 15 458866 70 458946 15 460146 70 460226 15 461426 70 461511 10 462706 70 462791 10 463986 70 464071 10 465261 75 465351 10 466541 75 466631 10 467821 75 467911 10 469101 75 469191 10 470381 75 470476 5 471661 75 471756 5 472941 75 473036 5 474221 75 474316 5 475496 85 475596 5 476776 85 476876 5 478056 85 478156 5 479336 85 479436 5 480616 90 480716 5 481896 90 481996 5 483176 90 483276 5 484451 110 485731 110 487011 110 488291 110 489571 95 489671 15 490851 95 490951 15 492131 95 492231 15 493411 95 493511 15 494691 110 495971 110 497251 110 498531 110 499806 115 501086 115 502366 115 503646 115 504926 115 506206 115 507486 115 508761 120 510041 120 511321 120 512601 120 513876 125 515156 125 516436 125 517716 125 518996 120 520276 120 521556 120 522836 120 524116 120 525396 120 526676 120 527951 125 529231 125 530511 125 531791 125 533071 120 534351 120 535631 120 536911 120 538191 115 539471 115 540751 115 542036 110 543316 110 544596 110 545876 110 547156 100 548436 100 549716 100 550996 100 552276 95 553556 95 554836 95 556116 95 557396 85 558676 85 559956 85 561236 80 562516 80 563796 80 565076 80 566356 75 567636 75 568916 75 570196 75 571476 70 572756 70 574036 70 575316 70 576596 65 577876 65 579156 65 580436 65 581716 65 582996 65 584276 65 585556 60 586836 60 588116 60 589396 60 590681 50 591961 50 593241 50 594521 50 595801 45 597081 45 598361 45 599641 40 600921 40 602201 40 603481 40 604766 30 606046 30 607326 30 608606 30 609896 5 611176 5 612456 5 613736 5
db5eb2a0e4b50889d874c68c030b9afe_0,667756 10 669036 10 670316 10 671596 10 672876 15 674156 15 675436 15 676716 15 677996 25 679276 25 680556 25 681836 25 683116 25 684396 25 685676 25 686951 40 688231 40 689511 40 690791 40 692071 40 693351 40 694631 40 695911 40 697191 45 698471 45 699751 45 701031 45 702311 45 703591 45 704871 45 706151 45 707431 45 708711 45 709991 45 711271 45 712551 45 713831 45 715111 45 716391 45 717671 50 718951 50 720231 50 721511 50 722791 50 724071 50 725351 50 726631 50 727911 50 729191 50 730471 50 731751 15 731771 5 731781 20 733031 15 733051 5 733061 20 734311 15 734331 5 734341 20 735591 15 735611 5 735621 20 736871 5 736901 20 738151 5 738181 20 739431 5 739461 20 740711 5 740741 20 741991 5 742021 20 743271 5 743301 20 744551 5 744581 20 745831 5 745861 20 747111 5 747151 15 748391 5 748431 15 749671 5 749711 15 750951 5 750991 15 752231 5 752271 15 753511 5 753551 15 754791 5 754831 15 756071 5 756111 15 757351 5 757391 15 758631 5 758671 15 759911 5 759951 15 761191 5 761231 15 762471 5 762511 15 763751 5 763791 15 765031 5 765071 15 766311 5 766351 15 767591 5 767636 10 768871 5 768916 10 770151 5 770196 10 771431 5 771481 5 772711 5 772761 5 773991 5 774041 5 775271 5 775321 5 776551 5 776601 5 777831 5 777881 5 779111 5 779161 5 780391 5 780441 5 781671 5 781721 10 782951 5 783001 10 784231 5 784281 10 785511 5 785561 10 786791 5 786841 10 788071 5 788121 10 789351 5 789401 10 790631 5 790681 10 791911 5 791961 10 793191 5 793241 10 794471 5 794521 10 795751 5 795801 10 797081 10 798361 10 799641 10 800921 10 802156 5 802201 10 803436 5 803481 10 804716 5 804761 10 805996 5 806041 10 807276 5 807321 10 808556 5 808601 10 809836 5 809881 10 811116 5 811161 10 812396 10 812436 15 813676 10 813716 15 814956 10 814996 15 816241 5 816276 10 817521 5 817556 10 818801 5 818836 10 820081 5 820116 10 821361 10 821391 15 822641 10 822671 15 823921 10 823951 15 825201 10 825231 15 826486 40 827766 40 829046 40 830326 40 831606 35 832886 35 834166 35 835446 35 836731 25 838011 25 839291 25 840571 25 841856 25 843136 25 844416 25 845696 25 846976 20 848256 20 849536 20 850816 20 852101 15 853381 15 854661 15 855941 15 857221 15 858501 15 859781 15 861061 10 862341 10 863621 10 864901 10 866186 5 867466 5 868746 5 870026 5
db5eb2a0e4b50889d874c68c030b9afe_1,731766 5 731776 5 733046 5 733056 5 734326 5 734336 5 735606 5 735616 5 736876 25 738156 25 739436 25 740716 25 741996 25 743276 25 744556 25 745836 25 747116 35 748396 35 749676 35 750956 35 752236 35 753516 35 754796 35 756076 35 757356 35 758636 35 759916 35 761196 35 762476 35 763756 35 765036 35 766316 35 767596 40 768876 40 770156 40 771436 45 772716 45 773996 45 775276 45 776556 45 777836 45 779116 45 780396 45 781676 45 782956 45 784236 45 785516 45 786796 45 788076 45 789356 45 790636 45 791916 45 793196 45 794476 45 795756 45 797036 45 798316 45 799596 45 800876 45 802161 40 803441 40 804721 40 806001 40 807281 40 808561 40 809841 40 811121 40 812406 30 813686 30 814966 30 816246 30 817526 30 818806 30 820086 30 821371 20 822651 20 823931 20 825211 20
318ecf467d7ad048df39beb176363408_0,533121 5 534401 5 535681 5 536961 5 538251 10 538266 25 539531 10 539546 25 540811 10 540826 25 542091 10 542106 25 543361 5 543371 5 543381 5 543391 35 544641 5 544651 5 544661 5 544671 35 545921 5 545931 5 545941 5 545951 35 547201 75 548481 75 549761 75 551041 75 552316 10 552331 60 553596 10 553611 60 554876 10 554891 60 556156 10 556171 60 557436 80 558716 80 559996 80 561276 80 562556 80 563836 80 565116 80 566396 80 567676 80 567761 10 568956 80 569041 10 570236 80 570321 10 571516 80 571601 10 572791 100 574071 100 575351 100 576631 105 577911 105 579191 105 580471 105 581751 105 583031 105 584311 105 585591 105 586871 115 588151 115 589431 115 590711 115 591991 125 593271 125 594551 125 595831 125 597111 125 597241 5 598391 125 598521 5 599671 125 599801 5 600951 135 602231 135 603511 135 604791 135 606071 125 606201 5 606241 5 607351 125 607481 5 607521 5 608631 125 608761 5 608801 5 609911 125 610041 5 610081 5 611191 135 611361 5 612471 135 612641 5 613751 135 613921 5 615031 135 615201 5 616311 115 616431 5 616441 5 616481 5 617591 115 617711 5 617721 5 617761 5 618871 115 618991 5 619001 5 619041 5 620151 115 620271 5 620281 5 620321 5 621431 115 621561 5 621601 5 622711 115 622841 5 622881 5 623991 115 624121 5 624161 5 625271 105 625441 5 626551 105 626721 5 627831 105 628001 5 629111 105 629281 5 630396 100 630561 5 631676 100 631841 5 632956 100 633121 5 634236 100 634401 5 635516 80 635681 5 636796 80 636961 5 638076 80 638241 5 639356 80 639521 5 640636 70 640801 5 641916 70 642081 5 643196 70 643361 5 644476 70 644641 5 645756 70 647036 70 648316 70 649596 70 650881 65 652161 65 653441 65 654721 65 656001 65 657281 65 658561 65 659841 70 661121 70 662401 70 663681 70 664966 70 666246 70 667526 70 668806 70 670086 80 671366 80 672646 80 673926 80 675211 85 676491 85 677771 85 679051 85 680331 85 681611 85 682891 85 684176 80 685456 80 686736 80 688016 80 689296 85 690576 85 691856 85 693136 85 694421 75 695701 75 696981 75 698261 75 699546 80 699671 5 700826 80 700951 5 702106 80 702231 5 703386 80 703511 5 704666 80 704786 5 705946 80 706066 5 707226 80 707346 5 708511 90 708621 10 709791 90 709901 10 711071 90 711181 10 712351 90 712461 10 713636 80 713731 15 714916 80 715011 15 716196 80 716291 15 717476 80 717571 15 718761 100 720041 100 721321 100 722601 100 723886 95 725166 95 726446 95 727726 95 729011 85 730291 85 731571 85 732861 70 734141 70 735421 70 736701 70 737986 60 739266 60 740546 60 741826 60 743116 45 744396 45 745676 45 746956 45 748246 30 749526 30 750806 30 752086 30 753376 10 754656 10 755936 10 757216 10
318ecf467d7ad048df39beb176363408_1,469186 20 470466 20 471746 20 473026 20 474291 50 475571 50 476851 50 478131 50 479401 65 480681 65 481961 65 483241 65 484516 75 485796 75 487076 75 488356 75 489631 85 490911 85 492191 85 493466 95 494746 95 496026 95 497306 95 498581 105 499861 105 501141 105 502421 105 503696 115 504976 115 506256 115 507536 115 508816 120 510096 120 511376 120 512656 120 513931 125 515211 125 516491 125 517771 125 519046 135 520326 135 521606 135 522886 135 524166 135 525446 135 526726 135 528006 140 529286 140 530566 140 531846 140 533126 140 534406 140 535686 140 536966 140 538241 10 538261 5 538291 95 539521 10 539541 5 539571 95 540801 10 540821 5 540851 95 542081 10 542101 5 542131 95 543366 5 543376 5 543386 5 543426 85 544646 5 544656 5 544666 5 544706 85 545926 5 545936 5 545946 5 545986 85 547276 75 548556 75 549836 75 551116 75 552326 5 552391 80 553606 5 553671 80 554886 5 554951 80 556166 5 556231 80 557516 80 558796 80 560076 80 561356 80 562636 80 563916 80 565196 80 566476 80 567756 5 567771 65 569036 5 569051 65 570316 5 570331 65 571596 5 571611 65 572891 70 574171 70 575451 70 576736 65 578016 65 579296 65 580576 65 581856 65 583136 65 584416 65 585696 65 586986 55 588266 55 589546 55 590826 55 592116 45 593396 45 594676 45 595956 45 597236 5 597246 35 598516 5 598526 35 599796 5 599806 35 601086 35 602366 35 603646 35 604926 35 606196 5 606206 35 607476 5 607486 35 608756 5 608766 35 610036 5 610046 35 611326 35 612606 35 613886 35 615166 35 616426 5 616436 5 616446 35 617706 5 617716 5 617726 35 618986 5 618996 5 619006 35 620266 5 620276 5 620286 35 621546 15 621566 35 622826 15 622846 35 624106 15 624126 35 625376 65 626656 65 627936 65 629216 65 630496 65 631776 65 633056 65 634336 65 635596 85 636876 85 638156 85 639436 85 640706 95 641986 95 643266 95 644546 95 645826 100 647106 100 648386 100 649666 100 650946 100 652226 100 653506 100 654786 100 656066 100 657346 100 658626 100 659911 95 661191 95 662471 95 663751 95 665036 90 666316 90 667596 90 668876 90 670166 80 671446 80 672726 80 674006 80 675296 70 676576 70 677856 70 679136 70 680416 70 681696 70 682976 70 684256 65 685536 65 686816 65 688096 65 689381 60 690661 60 691941 60 693221 60 694496 60 695776 60 697056 60 698336 60 699626 45 700906 45 702186 45 703466 45 704746 40 706026 40 707306 40 708601 20 709881 20 711161 20 712441 20 713716 15 714996 15 716276 15 717556 15
cf464aa36bf7c09a3bb0e5ca159410b9_0,
cf464aa36bf7c09a3bb0e5ca159410b9_1,593221 5 594501 5 595781 5 597036 40 598316 40 599596 40 600876 40 602146 60 603426 60 604706 60 605986 60 607261 70 608541 70 609821 70 611101 70 612371 85 613651 85 614931 85 616211 85 617486 95 618766 95 620046 95 621326 95 622601 100 623881 100 625161 100 626441 100 627716 110 628996 110 630276 110 631556 110 632831 115 634111 115 635391 115 636671 120 637951 120 639231 120 640511 120 641786 130 643066 130 644346 130 645626 130 646906 130 648186 130 649466 130 650746 130 652026 135 653306 135 654586 135 655866 135 657146 140 658426 140 659706 140 660986 140 662266 140 663546 140 664826 140 666106 140 667386 140 668666 140 669946 140 671226 140 672506 140 673786 140 675066 140 676346 140 677631 140 678911 140 680191 140 681471 140 682751 140 684031 140 685311 140 686591 145 687871 145 689151 145 690431 145 691711 145 692991 145 694271 145 695551 145 696831 145 698111 145 699391 145 700671 145 701956 135 703236 135 704516 135 705796 135 707076 135 708356 135 709636 135 710916 135 712196 135 713476 135 714756 135 716036 135 717321 130 718601 130 719881 130 721161 130 722441 125 723721 125 725001 125 726281 120 727561 120 728841 120 730121 120 731406 110 732686 110 733966 110 735246 110 736526 105 737806 105 739086 105 740366 105 741651 100 742931 100 744211 100 745491 100 746776 90 748056 90 749336 90 750616 90 751901 80 753181 80 754461 80 755741 80 757031 70 758311 70 759591 70 760871 70 762156 60 763436 60 764716 60 765996 60 767291 35 768571 35 769851 35
677a6b1f2c6d40b3bbba8f6c704801b3_0,
677a6b1f2c6d40b3bbba8f6c704801b3_1,100661 10 101941 10 103221 10 104501 10 105776 15 107056 15 108336 15 109616 15 110896 15 112176 15 113456 15 114736 15 116016 15 117296 15 118576 15 119861 10 119901 5 121141 10 121181 5 122421 10 122461 5 123701 10 123741 5 124986 5 125006 20 126266 5 126286 20 127546 5 127566 20 128826 5 128846 20 130101 5 130111 35 131381 5 131391 35 132661 5 132671 35 133941 5 133951 35 135216 5 135226 5 135251 10 136496 5 136506 5 136531 10 137776 5 137786 5 137811 10 139056 5 139066 5 139091 10 140351 10 140371 15 141631 10 141651 15 142911 10 142931 15 144191 10 144211 15 145466 5 145496 5 146746 5 146776 5 148026 5 148056 5 149306 5 149336 5 150586 10 150616 5 151866 10 151896 5 153146 10 153176 5 154426 5 154456 5 155706 5 155736 5 156986 5 157016 5 158266 5 158296 5 159576 5 160856 5 162136 5 163416 5 164696 5 165976 5 167256 5 168536 5 552421 30 553701 30 554981 30 556261 30 557536 40 558816 40 560096 40 561376 40 562656 45 563936 45 565216 45 566496 45 567771 55 569051 55 570331 55 571611 55 572891 60 574171 60 575451 60 576731 60 578011 70 579291 70 580571 70 581851 70 583126 80 584406 80 585686 80 586966 80 588246 80 589526 80 590806 80 592086 80 593366 80 594646 80 595926 80 597206 80 598486 80 599766 80 601046 80 602326 80 603606 80 604886 80 606166 80 607446 80 608726 80 610006 80 611286 80 612571 75 613851 75 615131 75 616411 75 617691 75 618971 75 620251 75 621531 75 622811 70 624091 70 625371 70 626651 70 627936 65 629216 65 630496 65 631776 65 633056 60 634336 60 635616 60 636901 55 638181 55 639461 55 640741 55 642026 45 643306 45 644586 45 645866 45 647151 30 648431 30 649711 30 650991 30
